IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.254.123.32,8080,0,false,SJC,North America,San Jose,356,0.00
47.254.32.115,80,0,false,SJC,North America,San Jose,223,0.00
47.251.46.128,80,0,false,SJC,North America,San Jose,377,0.00
47.254.95.161,80,0,false,SJC,North America,San Jose,318,0.00
8.218.133.152,8443,0,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.217.220.52,8443,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.222.137.147,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
47.88.28.80,80,0,false,SJC,North America,San Jose,179,0.00
149.129.63.121,8080,0,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.204.136,80,0,false,SIN,Asia Pacific,Singapore,9,0.00
8.217.220.52,8443,0,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.133.152,8443,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.240.76.200,80,0,false,HKG,Asia Pacific,Hong Kong,47,0.00
47.243.239.169,80,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.74.34.183,80,0,false,NRT,Asia Pacific,Tokyo,377,0.00
8.217.104.99,80,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.222.197.177,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
47.252.21.144,80,0,false,IAD,North America,Ashburn,252,0.00
47.253.49.236,80,0,false,IAD,North America,Ashburn,252,0.00
47.252.42.112,80,0,false,IAD,North America,Ashburn,250,0.00
47.252.41.244,80,0,false,IAD,North America,Ashburn,253,0.00
8.212.26.72,2082,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.89.137.183,80,0,false,IAD,North America,Ashburn,252,0.00
47.89.159.55,80,0,false,IAD,North America,Ashburn,254,0.00
47.90.165.243,80,0,false,IAD,North America,Ashburn,257,0.00
8.212.26.41,2095,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.252.42.215,80,0,false,IAD,North America,Ashburn,251,0.00
8.212.26.72,2095,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.212.27.208,2082,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.212.26.41,2095,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.212.26.72,2095,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.222.197.177,80,0,false,SIN,Asia Pacific,Singapore,13,0.00
8.212.27.208,2082,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.217.136.253,8080,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.26.41,2082,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.222.228.76,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.212.27.208,2095,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.27.208,2095,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.222.191.81,80,0,false,SIN,Asia Pacific,Singapore,1,0.00
8.222.228.76,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.204.136,80,0,false,SIN,Asia Pacific,Singapore,9,0.00
8.212.26.41,2082,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.212.26.72,2082,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
149.129.128.29,80,0,false,BOM,Asia Pacific,Mumbai,60,0.00
47.254.45.63,80,0,false,SJC,North America,San Jose,174,0.00
149.129.128.29,80,0,false,SIN,Asia Pacific,Singapore,87,0.00
8.218.159.250,80,0,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.217.93.40,80,0,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.254.89.211,80,0,false,SJC,North America,San Jose,206,0.00
47.254.80.213,80,0,false,SJC,North America,San Jose,392,0.00
47.254.80.213,80,0,false,SJC,North America,San Jose,171,0.00
8.210.92.53,80,0,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.254.89.211,80,0,false,SJC,North America,San Jose,318,0.00
47.243.179.149,8080,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.132.4,80,0,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.132.4,80,0,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.181.1,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.104.242,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.255.15,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.158.127,8080,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.141.80,80,0,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.40.255,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.175.127,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.181.1,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.90.49,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.4.122,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.178.101,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
47.245.87.116,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.113.27,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.174.213,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.103.148,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
47.245.121.223,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.170.180,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.142.30,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
47.245.87.116,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.222.241.42,2082,2082,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.179.34,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.161.129,8080,8080,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.6.157,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.73.252,8880,8880,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.73.92,2095,2095,false,SIN,Asia Pacific,Singapore,7,0.00
47.245.86.243,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.142.229,2086,2086,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.158.127,8080,0,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.102.196,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.248.47,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.103.254,2082,2082,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.142.30,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.00
8.222.239.214,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.167.65,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
47.245.115.6,2095,2095,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.238.145,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.211.16,2086,2086,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.205.190,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
8.222.213.120,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.106.15,8880,8880,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.201.8,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.196.24,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.207.208,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.209.223,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.251.173,2095,0,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.106.156,80,80,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.181.1,2082,2082,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.252.49,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.174.142,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.212.219,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.104.122,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.218.40,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
47.245.127.162,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.227.227,2095,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.58.64,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.206.180,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.141.80,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.214.231,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.200.145,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
47.245.87.98,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.213.221,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.15.42,2053,2053,true,SIN,Asia Pacific,Singapore,12,0.00
8.219.84.102,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.221.86,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.136.9,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.212.219,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.245.187,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.13.143,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.167.65,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.151.251,80,0,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.255.15,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.221.86,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.133.63,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.111.221,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
47.245.127.162,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.144.117,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.252.150,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.228.157,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.112.103,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.255.15,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.206.180,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.254.128,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.193.202,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.157.97,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.103.254,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.85.241,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.156.148,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
47.245.117.196,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.251.201,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.198.139,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
47.241.67.116,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.219.98,8880,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.245.187,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.249.98,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.223.34,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.242.37,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.247.203,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.141.174,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.241.189,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.241.173.60,80,0,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.116.85,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.102.195,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.242.37,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.206.53,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.140.63,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.122.96,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.147.102,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.245.94,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.219.98,2082,0,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.167.65,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.0.98,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.116.26,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.226.72,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.122.55,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.200.145,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.108.255,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.102.84,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.226.15,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.217.76,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.104.98,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.12.152,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.167.65,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.104.98,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
47.241.173.60,80,0,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.122.55,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.248.36,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.253.235,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.221.86,80,80,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.237.156,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.11.84,2086,2086,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.111.221,2086,2086,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.101.228,2086,2086,false,SIN,Asia Pacific,Singapore,30,0.00
8.222.212.255,2095,0,false,SIN,Asia Pacific,Singapore,31,0.00
8.222.248.36,2052,2052,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,32,0.00
47.241.67.116,80,0,false,SIN,Asia Pacific,Singapore,34,0.00
47.52.172.167,80,0,false,HKG,Asia Pacific,Hong Kong,34,0.00
8.219.123.35,2096,2096,true,SIN,Asia Pacific,Singapore,35,0.00
8.219.170.232,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.228.193,2086,2086,false,SIN,Asia Pacific,Singapore,35,0.00
8.222.213.120,8080,8080,false,SIN,Asia Pacific,Singapore,36,0.00
8.212.26.72,2086,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.219.178.101,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.219.196.24,2053,2053,true,SIN,Asia Pacific,Singapore,37,0.00
8.217.56.102,80,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.161.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.21.0,8080,443,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.179.249,8880,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.23.242,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
8.219.60.150,80,80,false,SIN,Asia Pacific,Singapore,40,0.00
47.243.200.210,2082,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.9.147,2087,2087,true,SIN,Asia Pacific,Singapore,40,0.00
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,41,0.00
47.243.179.249,2086,0,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
47.245.118.37,2096,0,true,SIN,Asia Pacific,Singapore,42,0.00
47.242.21.0,80,443,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.119.115,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.222.152.3,2083,2083,true,SIN,Asia Pacific,Singapore,42,0.00
47.243.20.164,443,443,true,HKG,Asia Pacific,Hong Kong,43,0.00
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,43,0.00
47.243.162.49,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.179.249,2082,0,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.236.13.236,2095,2095,false,SIN,Asia Pacific,Singapore,44,0.00
8.212.26.41,2086,0,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.236.15.42,2082,2082,false,SIN,Asia Pacific,Singapore,45,0.00
147.139.209.246,80,0,false,SIN,Asia Pacific,Singapore,45,0.00
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,45,0.00
8.218.119.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.242.21.0,8080,443,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.236.13.236,2096,2096,true,SIN,Asia Pacific,Singapore,47,0.00
8.222.197.27,2083,2083,true,SIN,Asia Pacific,Singapore,48,0.00
47.243.179.249,8080,0,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,50,0.00
8.212.27.208,2086,0,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.175.127,2083,2083,true,SIN,Asia Pacific,Singapore,51,0.00
8.219.170.223,2086,2086,false,SIN,Asia Pacific,Singapore,51,0.00
47.242.21.0,80,443,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.162.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.222.253.235,80,80,false,SIN,Asia Pacific,Singapore,52,0.00
147.139.209.246,80,0,false,SIN,Asia Pacific,Singapore,52,0.00
8.222.152.3,2087,2087,true,SIN,Asia Pacific,Singapore,53,0.00
47.236.108.255,2082,2082,false,SIN,Asia Pacific,Singapore,53,0.00
8.219.140.229,8443,8443,true,SIN,Asia Pacific,Singapore,53,0.00
47.236.0.98,2096,2096,true,SIN,Asia Pacific,Singapore,53,0.00
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.219.138.48,2087,2087,true,SIN,Asia Pacific,Singapore,55,0.00
8.222.152.165,8443,8443,true,SIN,Asia Pacific,Singapore,55,0.00
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,56,0.00
8.219.157.97,2053,2053,true,SIN,Asia Pacific,Singapore,57,0.00
8.212.27.208,2086,0,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.245.86.39,2083,2083,true,SIN,Asia Pacific,Singapore,58,0.00
8.219.142.229,2052,2052,false,SIN,Asia Pacific,Singapore,60,0.00
47.236.104.98,2083,2083,true,SIN,Asia Pacific,Singapore,60,0.00
8.212.26.72,2086,0,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.222.208.83,2086,2086,false,SIN,Asia Pacific,Singapore,60,0.00
47.245.113.62,2096,2096,true,SIN,Asia Pacific,Singapore,60,0.00
8.222.136.9,2087,2087,true,SIN,Asia Pacific,Singapore,61,0.00
8.212.26.41,2086,0,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.245.112.34,2053,2053,true,SIN,Asia Pacific,Singapore,64,0.00
47.236.15.42,2086,2086,false,SIN,Asia Pacific,Singapore,64,0.00
8.219.3.53,2096,2096,true,SIN,Asia Pacific,Singapore,64,0.00
8.222.201.181,2087,2087,true,SIN,Asia Pacific,Singapore,66,0.00
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,0.00
8.212.43.8,443,0,true,SJC,North America,San Jose,66,0.00
8.210.151.69,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.15.77,8443,8443,true,SIN,Asia Pacific,Singapore,70,0.00
47.52.172.167,80,0,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.222.144.117,2083,2083,true,SIN,Asia Pacific,Singapore,73,0.00
8.219.52.156,443,443,true,SIN,Asia Pacific,Singapore,73,0.00
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.74.63.183,80,0,false,NRT,Asia Pacific,Tokyo,74,0.00
47.245.110.233,8443,8443,true,SIN,Asia Pacific,Singapore,75,0.00
8.222.189.228,2083,2083,true,SIN,Asia Pacific,Singapore,75,0.00
47.236.0.17,2053,2053,true,SIN,Asia Pacific,Singapore,76,0.00
47.245.14.160,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.00
8.222.193.225,2083,2083,true,SIN,Asia Pacific,Singapore,77,0.00
8.222.193.208,2083,2083,true,SIN,Asia Pacific,Singapore,77,0.00
8.219.145.245,2083,2083,true,SIN,Asia Pacific,Singapore,77,0.00
47.245.11.118,8080,8080,false,NRT,Asia Pacific,Tokyo,78,0.00
8.219.76.211,2087,2087,true,SIN,Asia Pacific,Singapore,79,0.00
47.245.115.6,8443,8443,true,SIN,Asia Pacific,Singapore,81,0.00
47.74.16.67,2052,2052,false,NRT,Asia Pacific,Tokyo,81,0.00
8.219.3.53,8443,8443,true,SIN,Asia Pacific,Singapore,81,0.00
8.219.140.229,443,443,true,SIN,Asia Pacific,Singapore,82,0.00
8.212.43.8,443,0,true,SJC,North America,San Jose,84,0.00
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,84,0.00
8.219.137.50,2096,2096,true,SIN,Asia Pacific,Singapore,85,0.00
8.219.159.232,2087,2087,true,SIN,Asia Pacific,Singapore,85,0.00
47.245.13.50,80,80,false,NRT,Asia Pacific,Tokyo,85,0.00
8.219.2.189,8443,8443,true,SIN,Asia Pacific,Singapore,85,0.00
47.245.34.36,8080,8080,false,NRT,Asia Pacific,Tokyo,85,0.00
47.245.112.34,2096,2096,true,SIN,Asia Pacific,Singapore,87,0.00
47.74.25.243,8080,8080,false,NRT,Asia Pacific,Tokyo,91,0.00
47.236.13.236,2053,2053,true,SIN,Asia Pacific,Singapore,91,0.00
8.219.15.197,2083,2083,true,SIN,Asia Pacific,Singapore,91,0.00
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,92,0.00
8.222.223.34,443,443,true,SIN,Asia Pacific,Singapore,92,0.00
8.219.126.235,8880,8880,false,SIN,Asia Pacific,Singapore,93,0.00
8.222.213.221,2083,2083,true,SIN,Asia Pacific,Singapore,93,0.00
47.245.56.50,2086,2086,false,NRT,Asia Pacific,Tokyo,93,0.00
47.236.103.64,2096,2096,true,SIN,Asia Pacific,Singapore,99,0.00
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,102,0.00
8.219.103.254,2053,2053,true,SIN,Asia Pacific,Singapore,103,0.00
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,104,0.00
47.245.117.207,8443,0,true,SIN,Asia Pacific,Singapore,105,0.00
47.74.63.183,80,0,false,NRT,Asia Pacific,Tokyo,108,0.00
47.236.100.114,2087,2087,true,SIN,Asia Pacific,Singapore,110,0.00
47.236.112.238,2087,2087,true,SIN,Asia Pacific,Singapore,111,0.00
47.74.32.38,8443,8443,true,NRT,Asia Pacific,Tokyo,111,0.00
8.219.103.254,2083,2083,true,SIN,Asia Pacific,Singapore,112,0.00
8.219.199.220,8880,8880,false,SIN,Asia Pacific,Singapore,115,0.00
8.222.202.163,2087,2087,true,SIN,Asia Pacific,Singapore,118,0.00
47.74.9.5,80,0,false,NRT,Asia Pacific,Tokyo,118,0.00
8.219.197.111,2082,2082,false,SIN,Asia Pacific,Singapore,119,0.00
47.74.9.174,2053,2053,true,NRT,Asia Pacific,Tokyo,119,0.00
8.219.138.48,2096,2096,true,SIN,Asia Pacific,Singapore,122,0.00
8.219.228.193,8880,8880,false,SIN,Asia Pacific,Singapore,122,0.00
47.243.161.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,123,0.00
8.219.207.43,80,80,false,SIN,Asia Pacific,Singapore,125,0.00
47.236.116.26,2083,2083,true,SIN,Asia Pacific,Singapore,126,0.00
47.74.42.111,2082,2082,false,NRT,Asia Pacific,Tokyo,132,0.00
8.219.194.170,2096,2096,true,SIN,Asia Pacific,Singapore,147,0.00
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,153,0.00
8.209.243.172,2095,2095,false,NRT,Asia Pacific,Tokyo,165,0.00
47.74.51.138,2086,2086,false,NRT,Asia Pacific,Tokyo,165,0.00
47.91.2.5,8443,8443,true,NRT,Asia Pacific,Tokyo,177,0.00
47.236.102.195,2096,2096,true,SIN,Asia Pacific,Singapore,185,0.00
47.251.13.180,80,0,false,SJC,North America,San Jose,189,0.00
47.245.42.210,2086,2086,false,NRT,Asia Pacific,Tokyo,190,0.00
47.245.42.162,80,80,false,NRT,Asia Pacific,Tokyo,190,0.00
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,191,0.00
8.219.120.112,2095,2095,false,SIN,Asia Pacific,Singapore,198,0.00
47.74.27.211,8880,8880,false,NRT,Asia Pacific,Tokyo,200,0.00
47.74.8.238,80,80,false,NRT,Asia Pacific,Tokyo,202,0.00
47.245.10.77,8443,8443,true,NRT,Asia Pacific,Tokyo,202,0.00
47.254.93.179,80,0,false,SJC,North America,San Jose,222,0.00
47.243.161.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,234,0.00
47.252.39.145,80,0,false,IAD,North America,Ashburn,252,0.00
47.252.45.233,80,0,false,IAD,North America,Ashburn,252,0.00
